EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temperature,FrameType
3271.751612991,-0.165,0.045,0.994,0.305,5.615,-0.366,0.0,N/A
3271.761606249,-0.165,0.045,0.994,0.793,16.174,-0.977,0.0,N/A
3271.77161584,-0.165,0.045,0.994,1.282,25.452,-1.526,0.0,N/A
3271.781627764,-0.165,0.045,0.994,1.648,32.959,-1.953,0.0,N/A
3271.791614021,-0.165,0.045,0.994,1.892,38.574,-2.258,0.0,N/A
3271.801634987,-0.165,0.045,0.994,2.014,42.603,-2.441,0.0,N/A
3271.81170466,-0.165,0.045,0.994,2.075,44.006,-2.563,0.0,N/A
3271.82268724,-0.165,0.045,0.994,1.953,43.03,-2.563,0.0,N/A
3271.832617206,-0.165,0.045,0.994,1.77,39.795,-2.38,0.0,N/A
3271.842638755,-0.165,0.045,0.994,1.587,34.668,-2.075,0.0,N/A
3271.852610138,-0.165,0.045,0.994,1.282,27.649,-1.648,0.0,N/A
3271.862646562,-0.088,0.043,0.989,0.916,18.982,-1.16,0.0,N/A
3271.87261532,-0.088,0.043,0.989,0.488,9.155,-0.671,0.0,N/A
3271.88263891,-0.088,0.043,0.989,0.0,-2.38,0.061,0.0,N/A
3271.893632281,-0.088,0.043,0.989,-0.488,-13.062,0.427,0.0,N/A
3271.903612997,-0.088,0.043,0.989,-0.916,-23.193,0.977,0.0,N/A
3271.91361763,-0.088,0.043,0.989,-1.343,-32.349,1.404,0.0,N/A
3271.923645595,-0.088,0.043,0.989,-1.648,-40.222,1.831,0.0,N/A
3271.933607645,-0.088,0.043,0.989,-2.014,-46.753,2.197,0.0,N/A
3271.943644069,-0.088,0.043,0.989,-2.319,-51.636,2.441,0.0,N/A
3271.953580744,-0.088,0.043,0.989,-2.502,-54.688,2.625,0.0,N/A
3271.963669084,-0.088,0.043,0.989,-2.625,-55.847,2.747,0.0,N/A
3271.973649508,-0.088,0.043,0.989,-2.502,-54.382,2.93,0.0,N/A
3271.984616337,-0.157,0.045,0.996,-2.258,-50.11,2.563,0.0,N/A
3271.994656844,-0.157,0.045,0.996,-1.953,-43.518,2.258,0.0,N/A
3272.004833558,-0.157,0.045,0.996,-1.587,-34.729,1.892,0.0,N/A
3272.014680109,-0.157,0.045,0.996,-1.099,-23.743,1.404,0.0,N/A
3272.024734033,-0.157,0.045,0.996,-0.488,-11.353,0.793,0.0,N/A
3272.034647083,-0.157,0.045,0.996,0.061,1.77,0.122,0.0,N/A
3272.04472259,-0.157,0.045,0.996,0.671,14.832,-0.549,0.0,N/A
3272.054709722,-0.157,0.045,0.996,1.282,28.564,-1.16,0.0,N/A
3272.064677605,-0.157,0.045,0.996,1.77,39.795,-2.014,0.0,N/A
3272.075714434,-0.157,0.045,0.996,2.258,49.561,-2.502,0.0,N/A
3272.085644692,-0.157,0.045,0.996,2.686,57.739,-2.991,0.0,N/A
3272.095717282,-0.157,0.045,0.996,3.052,64.148,-3.418,0.0,N/A
3272.105649582,-0.157,0.045,0.996,3.174,68.298,-3.723,0.0,N/A
3272.115640798,-0.063,0.043,0.988,3.174,69.885,-3.906,0.0,N/A
3272.125716888,-0.063,0.043,0.988,3.113,68.848,-3.906,0.0,N/A
3272.13567048,-0.063,0.043,0.988,2.93,65.125,-3.662,0.0,N/A
3272.145603655,-0.063,0.043,0.988,2.625,57.739,-3.296,0.0,N/A
3272.155716494,-0.063,0.043,0.988,2.197,47.974,-2.747,0.0,N/A
3272.166716282,-0.063,0.043,0.988,1.648,35.767,-2.136,0.0,N/A
3272.176686789,-0.063,0.043,0.988,1.038,21.729,-1.465,0.0,N/A
3272.186684714,-0.063,0.043,0.988,0.366,6.775,-0.61,0.0,N/A
3272.19667418,-0.063,0.043,0.988,-0.244,-8.24,0.122,0.0,N/A
3272.206717895,-0.063,0.043,0.988,-0.916,-22.278,0.854,0.0,N/A
3272.216730402,-0.063,0.043,0.988,-1.404,-34.668,1.465,0.0,N/A
3272.226598245,-0.063,0.043,0.988,-1.892,-45.227,1.953,0.0,N/A
3272.236648377,-0.149,0.045,0.992,-2.319,-54.688,2.441,0.0,N/A
3272.246664967,-0.149,0.045,0.992,-2.625,-60.852,2.808,0.0,N/A
3272.257642005,-0.149,0.045,0.992,-2.808,-64.453,3.052,0.0,N/A
3272.26759968,-0.149,0.045,0.992,-2.991,-65.674,3.235,0.0,N/A
3272.277659437,-0.149,0.045,0.992,-2.991,-64.331,3.235,0.0,N/A
3272.287646569,-0.149,0.045,0.992,-2.808,-60.364,3.113,0.0,N/A
3272.297601327,-0.149,0.045,0.992,-2.441,-53.833,2.747,0.0,N/A
3272.307602168,-0.149,0.045,0.992,-2.014,-45.044,2.197,0.0,N/A
3272.317688175,-0.149,0.045,0.992,-1.526,-34.79,1.709,0.0,N/A
3272.32772314,-0.149,0.045,0.992,-0.977,-22.156,1.038,0.0,N/A
3272.337700064,-0.149,0.045,0.992,-0.427,-10.071,0.366,0.0,N/A
3272.348648519,-0.149,0.045,0.992,0.061,1.831,-0.244,0.0,N/A
3272.35865636,-0.149,0.045,0.992,0.61,13.123,-0.854,0.0,N/A
3272.368657492,-0.134,0.044,0.991,1.038,23.132,-1.404,0.0,N/A
3272.378665333,-0.134,0.044,0.991,1.404,31.494,-1.77,0.0,N/A
3272.388654508,-0.134,0.044,0.991,1.77,38.208,-2.136,0.0,N/A
3272.398597891,-0.134,0.044,0.991,2.075,43.274,-2.441,0.0,N/A
3272.408654731,-0.134,0.044,0.991,2.258,46.631,-2.502,0.0,N/A
3272.41965481,-0.134,0.044,0.991,2.258,47.485,-2.686,0.0,N/A
3272.429699984,-0.134,0.044,0.991,2.136,46.265,-2.625,0.0,N/A
3272.439719491,-0.134,0.044,0.991,2.014,42.786,-2.441,0.0,N/A
3272.449734332,-0.134,0.044,0.991,1.709,36.865,-2.075,0.0,N/A
3272.459644757,-0.134,0.044,0.991,1.343,29.175,-1.648,0.0,N/A
3272.469659598,-0.134,0.044,0.991,0.916,20.264,-1.16,0.0,N/A
3272.479718771,-0.134,0.044,0.991,0.427,10.559,-0.671,0.0,N/A
3272.489638821,-0.082,0.043,0.99,0.0,0.977,-0.122,0.0,N/A
3272.499598829,-0.082,0.043,0.99,-0.305,-7.751,0.244,0.0,N/A
3272.50972071,-0.082,0.043,0.99,-0.671,-16.113,0.61,0.0,N/A
3272.520644957,-0.082,0.043,0.99,-0.916,-22.461,0.916,0.0,N/A
3272.530718714,-0.082,0.043,0.99,-1.16,-27.649,1.221,0.0,N/A
3272.540654514,-0.082,0.043,0.99,-1.404,-31.372,1.465,0.0,N/A
3272.550711937,-0.082,0.043,0.99,-1.526,-33.386,1.648,0.0,N/A
3272.560640445,-0.082,0.043,0.99,-1.526,-33.508,1.648,0.0,N/A
3272.570715952,-0.082,0.043,0.99,-1.465,-31.86,1.587,0.0,N/A
3272.580661377,-0.082,0.043,0.99,-1.343,-28.503,1.526,0.0,N/A
3272.590681468,-0.082,0.043,0.99,-1.099,-22.583,1.404,0.0,N/A
3272.601660839,-0.082,0.043,0.99,-0.732,-15.137,0.854,0.0,N/A
3272.611641263,-0.082,0.043,0.99,-0.305,-6.042,0.366,0.0,N/A
3272.62165202,-0.142,0.045,0.995,0.122,4.089,-0.183,0.0,N/A
3272.631708569,-0.142,0.045,0.995,0.671,14.709,-0.793,0.0,N/A
3272.641637077,-0.142,0.045,0.995,1.16,24.78,-1.404,0.0,N/A
3272.651664168,-0.142,0.045,0.995,1.587,33.63,-1.892,0.0,N/A
3272.661666759,-0.142,0.045,0.995,1.892,40.894,-2.258,0.0,N/A
3272.671649225,-0.142,0.045,0.995,2.136,46.387,-2.625,0.0,N/A
3272.681667274,-0.142,0.045,0.995,2.197,49.683,-2.808,0.0,N/A
3272.691637198,-0.142,0.045,0.995,2.197,50.781,-2.686,0.0,N/A
3272.702641361,-0.142,0.045,0.995,2.197,49.927,-2.808,0.0,N/A
3272.712658243,-0.142,0.045,0.995,2.075,47.363,-2.747,0.0,N/A
3272.722676292,-0.142,0.045,0.995,1.831,42.847,-2.441,0.0,N/A
3272.732614425,-0.142,0.045,0.995,1.587,36.621,-2.136,0.0,N/A
3272.742600099,-0.102,0.044,0.989,1.282,28.992,-1.77,0.0,N/A
3272.752599482,-0.102,0.044,0.989,0.854,19.714,-1.221,0.0,N/A
3272.762609948,-0.102,0.044,0.989,0.427,8.911,-0.671,0.0,N/A
3272.772599414,-0.102,0.044,0.989,0.0,-2.686,-0.061,0.0,N/A
3272.782600838,-0.102,0.044,0.989,-0.61,-15.808,0.732,0.0,N/A
3272.79359975,-0.102,0.044,0.989,-1.099,-27.161,1.099,0.0,N/A
3272.803612841,-0.102,0.044,0.989,-1.526,-37.415,1.648,0.0,N/A
3272.813569057,-0.102,0.044,0.989,-1.953,-46.326,2.136,0.0,N/A
3272.823660606,-0.102,0.044,0.989,-2.258,-53.772,2.502,0.0,N/A
3272.833671655,-0.102,0.044,0.989,-2.502,-59.143,2.808,0.0,N/A
3272.843672787,-0.102,0.044,0.989,-2.747,-62.378,2.991,0.0,N/A
3272.853601295,-0.102,0.044,0.989,-2.869,-63.538,3.113,0.0,N/A
3272.863671261,-0.102,0.044,0.989,-2.869,-62.378,3.052,0.0,N/A
3272.87362981,-0.188,0.046,0.991,-2.686,-58.899,3.052,0.0,N/A
3272.884666931,-0.188,0.046,0.991,-2.38,-53.528,2.686,0.0,N/A
3272.894672146,-0.188,0.046,0.991,-2.014,-46.021,2.258,0.0,N/A
3272.90459628,-0.188,0.046,0.991,-1.587,-36.804,1.831,0.0,N/A
3272.914700953,-0.188,0.046,0.991,-1.099,-26.001,1.343,0.0,N/A
3272.924594753,-0.188,0.046,0.991,-0.61,-14.099,0.671,0.0,N/A
3272.93467201,-0.188,0.046,0.991,0.0,-1.587,0.0,0.0,N/A
3272.94459906,-0.188,0.046,0.991,0.488,10.498,-0.671,0.0,N/A
3272.954686233,-0.188,0.046,0.991,0.977,21.545,-1.282,0.0,N/A
3272.9646197,-0.188,0.046,0.991,1.404,31.189,-1.77,0.0,N/A
3272.974642124,-0.188,0.046,0.991,1.831,39.734,-2.014,0.0,N/A
3272.985707244,-0.188,0.046,0.991,2.136,45.715,-2.502,0.0,N/A
3272.99563371,-0.188,0.046,0.991,2.38,50.049,-2.808,0.0,N/A
3273.005630759,-0.079,0.043,0.989,2.502,52.368,-2.93,0.0,N/A
3273.015640642,-0.079,0.043,0.989,2.441,52.734,-2.991,0.0,N/A
3273.025637983,-0.079,0.043,0.989,2.319,50.903,-2.93,0.0,N/A
3273.035632699,-0.079,0.043,0.989,2.136,46.753,-2.625,0.0,N/A
3273.04570733,-0.079,0.043,0.989,1.831,40.466,-2.258,0.0,N/A
3273.055631755,-0.079,0.043,0.989,1.526,32.288,-1.892,0.0,N/A
3273.065650096,-0.079,0.043,0.989,1.038,21.179,-1.16,0.0,N/A
3273.076705008,-0.079,0.043,0.989,0.488,9.583,-0.793,0.0,N/A
3273.086705849,-0.079,0.043,0.989,0.0,-2.869,-0.122,0.0,N/A
3273.09670319,-0.079,0.043,0.989,-0.61,-15.381,0.427,0.0,N/A
3273.106641906,-0.079,0.043,0.989,-1.16,-27.161,1.099,0.0,N/A
3273.116629622,-0.079,0.043,0.989,-1.587,-37.476,1.648,0.0,N/A
3273.126636588,-0.125,0.045,0.994,-1.953,-46.021,2.075,0.0,N/A
3273.136727553,-0.125,0.045,0.994,-2.38,-52.734,2.38,0.0,N/A
3273.146740643,-0.125,0.045,0.994,-2.625,-57.129,2.625,0.0,N/A
3273.15671436,-0.125,0.045,0.994,-2.747,-59.143,2.808,0.0,N/A
3273.167654356,-0.125,0.045,0.994,-2.686,-58.411,2.808,0.0,N/A
3273.177603864,-0.125,0.045,0.994,-2.441,-54.993,2.686,0.0,N/A
3273.187555706,-0.125,0.045,0.994,-2.197,-49.316,2.441,0.0,N/A
3273.197597963,-0.125,0.045,0.994,-1.831,-41.687,2.136,0.0,N/A
3273.207670553,-0.125,0.045,0.994,-1.465,-32.288,1.709,0.0,N/A
3273.217614519,-0.125,0.045,0.994,-0.977,-21.179,1.099,0.0,N/A
3273.227548861,-0.125,0.045,0.994,-0.366,-9.033,0.427,0.0,N/A
3273.237542702,-0.125,0.045,0.994,0.122,3.418,-0.183,0.0,N/A
3273.247652625,-0.125,0.045,0.994,0.793,16.907,-0.977,0.0,N/A
3273.258622371,-0.115,0.044,0.994,1.282,28.015,-1.587,0.0,N/A
3273.268599587,-0.115,0.044,0.994,1.648,37.537,-2.136,0.0,N/A
3273.278593136,-0.115,0.044,0.994,2.014,45.227,-2.502,0.0,N/A
3273.288588435,-0.115,0.044,0.994,2.319,50.659,-2.808,0.0,N/A
3273.298612026,-0.115,0.044,0.994,2.563,54.199,-2.991,0.0,N/A
3273.308603825,-0.115,0.044,0.994,2.625,55.542,-3.174,0.0,N/A
3273.318598541,-0.115,0.044,0.994,2.563,54.504,-3.052,0.0,N/A
3273.328592965,-0.115,0.044,0.994,2.38,51.147,-2.869,0.0,N/A
3273.338605764,-0.115,0.044,0.994,2.075,44.922,-2.502,0.0,N/A
3273.349623635,-0.115,0.044,0.994,1.709,37.292,-2.075,0.0,N/A
3273.359601143,-0.115,0.044,0.994,1.282,28.259,-1.648,0.0,N/A
3273.369664108,-0.115,0.044,0.994,0.854,17.883,-1.099,0.0,N/A
3273.379641616,-0.072,0.043,0.99,0.366,6.409,-0.549,0.0,N/A
3273.389632832,-0.072,0.043,0.99,-0.061,-5.676,-0.061,0.0,N/A
3273.399593423,-0.072,0.043,0.99,-0.61,-17.944,0.427,0.0,N/A
3273.409624305,-0.072,0.043,0.99,-1.16,-29.663,0.977,0.0,N/A
3273.419654021,-0.072,0.043,0.99,-1.709,-40.344,1.587,0.0,N/A
3273.429596237,-0.072,0.043,0.99,-2.197,-50.232,2.136,0.0,N/A
3273.439655119,-0.072,0.043,0.99,-2.625,-57.068,2.563,0.0,N/A
3273.450588699,-0.072,0.043,0.99,-2.869,-61.89,2.869,0.0,N/A
3273.460588956,-0.072,0.043,0.99,-2.93,-64.453,2.991,0.0,N/A
3273.470586589,-0.072,0.043,0.99,-2.869,-64.636,2.93,0.0,N/A
3273.480587721,-0.072,0.043,0.99,-2.747,-62.866,2.869,0.0,N/A
3273.490621812,-0.072,0.043,0.99,-2.686,-59.143,2.869,0.0,N/A
3273.500615653,-0.072,0.043,0.99,-2.441,-53.284,2.625,0.0,N/A
3273.510608619,-0.15,0.045,0.999,-2.014,-44.556,2.197,0.0,N/A
3273.521590031,-0.15,0.045,0.999,-1.526,-35.156,1.709,0.0,N/A
3273.531592039,-0.15,0.045,0.999,-1.038,-24.597,1.221,0.0,N/A
3273.541596963,-0.15,0.045,0.999,-0.549,-13.123,0.61,0.0,N/A
3273.551614137,-0.15,0.045,0.999,0.0,-1.16,0.0,0.0,N/A
3273.561592228,-0.15,0.045,0.999,0.427,10.742,-0.549,0.0,N/A
3273.571600944,-0.15,0.045,0.999,0.977,22.034,-1.099,0.0,N/A
3273.581590993,-0.15,0.045,0.999,1.465,32.349,-1.587,0.0,N/A
3273.591589501,-0.15,0.045,0.999,1.892,41.565,-2.136,0.0,N/A
3273.601596467,-0.15,0.045,0.999,2.258,50.11,-2.502,0.0,N/A
3273.612635629,-0.15,0.045,0.999,2.502,56.519,-2.991,0.0,N/A
3273.622628886,-0.15,0.045,0.999,2.747,61.401,-3.174,0.0,N/A
3273.63261456,-0.027,0.042,0.987,2.93,64.697,-3.296,0.0,N/A
3273.642626485,-0.027,0.042,0.987,3.052,66.65,-3.418,0.0,N/A
3273.652631117,-0.027,0.042,0.987,3.113,67.139,-3.54,0.0,N/A
3273.66270079,-0.027,0.042,0.987,2.991,65.979,-3.54,0.0,N/A
3273.67266459,-0.027,0.042,0.987,2.808,63.11,-3.357,0.0,N/A
3273.682651139,-0.027,0.042,0.987,2.563,58.777,-3.113,0.0,N/A
3273.692642355,-0.027,0.042,0.987,2.319,52.734,-2.686,0.0,N/A
3273.703659934,-0.027,0.042,0.987,2.014,46.021,-2.502,0.0,N/A
3273.713642109,-0.027,0.042,0.987,1.648,38.086,-2.075,0.0,N/A
3273.723637699,-0.027,0.042,0.987,1.221,29.358,-1.587,0.0,N/A
3273.73366129,-0.027,0.042,0.987,0.854,20.386,-1.16,0.0,N/A
3273.743698589,-0.027,0.042,0.987,0.427,11.169,-0.671,0.0,N/A
3273.753716346,-0.027,0.042,0.987,0.061,2.014,-0.183,0.0,N/A
3273.763721562,-0.114,0.044,0.994,-0.244,-6.653,0.183,0.0,N/A
3273.773721528,-0.114,0.044,0.994,-0.549,-14.709,0.549,0.0,N/A
3273.783740452,-0.114,0.044,0.994,-0.916,-22.583,1.099,0.0,N/A
3273.793703376,-0.114,0.044,0.994,-1.16,-28.809,1.221,0.0,N/A
3273.804782205,-0.114,0.044,0.994,-1.404,-34.119,1.526,0.0,N/A
3273.814762046,-0.114,0.044,0.994,-1.587,-38.574,1.709,0.0,N/A
3273.824708345,-0.114,0.044,0.994,-1.77,-42.175,1.892,0.0,N/A
3273.834743603,-0.114,0.044,0.994,-1.831,-44.922,2.014,0.0,N/A
3273.844732777,-0.114,0.044,0.994,-1.953,-47.18,2.075,0.0,N/A
3273.854800992,-0.114,0.044,0.994,-2.136,-48.828,2.197,0.0,N/A
3273.864744958,-0.114,0.044,0.994,-2.197,-49.744,2.258,0.0,N/A
3273.87469155,-0.114,0.044,0.994,-2.258,-50.171,2.441,0.0,N/A
3273.884693266,-0.181,0.045,0.991,-2.258,-50.11,2.258,0.0,N/A
3273.895764219,-0.181,0.045,0.991,-2.136,-49.194,2.197,0.0,N/A
3273.905770018,-0.181,0.045,0.991,-2.014,-47.607,2.075,0.0,N/A
3273.915691527,-0.181,0.045,0.991,-1.892,-45.776,2.075,0.0,N/A
3273.925711617,-0.181,0.045,0.991,-1.831,-43.335,2.014,0.0,N/A
3273.935643917,-0.181,0.045,0.991,-1.709,-40.222,1.892,0.0,N/A
3273.945643883,-0.181,0.045,0.991,-1.587,-36.621,1.709,0.0,N/A
3273.955617891,-0.181,0.045,0.991,-1.404,-31.921,1.648,0.0,N/A
3273.965600065,-0.182,0.045,0.991,-1.16,-26.611,1.282,0.0,N/A
3273.97658877,-0.181,0.045,0.991,-0.916,-20.203,0.977,0.0,N/A
3273.986541778,-0.181,0.045,0.991,-0.549,-12.512,0.671,0.0,N/A
3273.996612326,-0.181,0.045,0.991,-0.183,-3.54,0.244,0.0,N/A
3274.006589542,-0.181,0.045,0.991,0.244,6.348,-0.183,0.0,N/A
3274.016596216,-0.073,0.043,0.994,0.671,16.846,-0.671,0.0,N/A
